127.0.0.1 - - [18/Apr/2016:10:51:19 +0200] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:52:10 +0200] "POST /Team11JSF/faces/pages/index.xhtml HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:52:10 +0200] "GET /Team11JSF/faces/pages/site.xhtml HTTP/1.1" 200 4107
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:52:10 +0200] "GET /Team11JSF/faces/javax.faces.resource/image/logo.jpeg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:52:17 +0200] "GET /Team11JSF/faces/pages/site.xhtml HTTP/1.1" 200 4463
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:52:18 +0200] "GET /Team11JSF/faces/javax.faces.resource/css/teststyle.css;jsessionid=D8DDA333CED6CF0B11A5926E2CFD365D HTTP/1.1" 200 3018
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:52:18 +0200] "GET /Team11JSF/faces/javax.faces.resource/jquery/jquery.js;jsessionid=D8DDA333CED6CF0B11A5926E2CFD365D?ln=primefaces&v=5.2 HTTP/1.1" 200 108195
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:52:18 +0200] "GET /Team11JSF/faces/javax.faces.resource/primefaces.css;jsessionid=D8DDA333CED6CF0B11A5926E2CFD365D?ln=primefaces&v=5.2 HTTP/1.1" 200 63503
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:52:18 +0200] "GET /Team11JSF/faces/javax.faces.resource/jquery/jquery-plugins.js;jsessionid=D8DDA333CED6CF0B11A5926E2CFD365D?ln=primefaces&v=5.2 HTTP/1.1" 200 240240
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:52:18 +0200] "GET /Team11JSF/faces/javax.faces.resource/primefaces.js;jsessionid=D8DDA333CED6CF0B11A5926E2CFD365D?ln=primefaces&v=5.2 HTTP/1.1" 200 340589
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:52:18 +0200] "GET /Team11JSF/faces/javax.faces.resource/theme.css?ln=primefaces-aristo HTTP/1.1" 200 29186
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:52:18 +0200] "GET /Team11JSF/faces/javax.faces.resource/jsf.js?ln=javax.faces HTTP/1.1" 200 42070
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:52:18 +0200] "GET /Team11JSF/resources/images/logo.jpg;jsessionid=D8DDA333CED6CF0B11A5926E2CFD365D HTTP/1.1" 200 7014
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:52:18 +0200] "GET /Team11JSF/faces/javax.faces.resource/image/logo.jpeg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:52:27 +0200] "POST /Team11JSF/faces/pages/site.xhtml;jsessionid=D8DDA333CED6CF0B11A5926E2CFD365D HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:52:27 +0200] "GET /Team11JSF/faces/pages/index.xhtml HTTP/1.1" 200 2539
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:52:27 +0200] "GET /Team11JSF/resources/images/logo.jpg HTTP/1.1" 200 7014
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:52:27 +0200] "GET /Team11JSF/faces/javax.faces.resource/css/teststyle.css HTTP/1.1" 200 3018
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:52:28 +0200] "GET /Team11JSF/faces/javax.faces.resource/image/logo.jpeg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:52:30 +0200] "POST /Team11JSF/faces/pages/index.xhtml HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:52:30 +0200] "GET /Team11JSF/faces/pages/news/news-create.xhtml HTTP/1.1" 200 5039
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:52:30 +0200] "GET /Team11JSF/faces/javax.faces.resource/jquery/jquery.js?ln=primefaces&v=5.2 HTTP/1.1" 200 108195
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:52:30 +0200] "GET /Team11JSF/faces/javax.faces.resource/jquery/jquery-plugins.js?ln=primefaces&v=5.2 HTTP/1.1" 200 240240
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:52:30 +0200] "GET /Team11JSF/faces/javax.faces.resource/primefaces.js?ln=primefaces&v=5.2 HTTP/1.1" 200 340589
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:52:30 +0200] "GET /Team11JSF/faces/javax.faces.resource/primefaces.css?ln=primefaces&v=5.2 HTTP/1.1" 200 63503
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:52:31 +0200] "GET /Team11JSF/faces/javax.faces.resource/images/ui-icons_38667f_256x240.png?ln=primefaces-aristo HTTP/1.1" 200 4369
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:52:31 +0200] "POST /Team11JSF/faces/pages/news/news-create.xhtml HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:52:31 +0200] "GET /Team11JSF/faces/pages/news/news-view.xhtml HTTP/1.1" 200 255
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:52:33 +0200] "GET /Team11JSF/faces/pages/news/news-create.xhtml HTTP/1.1" 200 5039
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:52:34 +0200] "POST /Team11JSF/faces/pages/news/news-create.xhtml HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:52:34 +0200] "GET /Team11JSF/faces/pages/books/books-view-logged.xhtml HTTP/1.1" 200 9058
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:52:36 +0200] "POST /Team11JSF/faces/pages/books/books-view-logged.xhtml HTTP/1.1" 200 5238
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:52:37 +0200] "POST /Team11JSF/faces/pages/books/books-view-logged.xhtml HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:52:37 +0200] "GET /Team11JSF/faces/pages/books/book-update.xhtml HTTP/1.1" 200 11283
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:52:38 +0200] "GET /Team11JSF/faces/javax.faces.resource/datascroller/images/loading.gif?ln=primefaces&v=5.2 HTTP/1.1" 200 10839
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:52:39 +0200] "POST /Team11JSF/faces/pages/books/book-update.xhtml HTTP/1.1" 200 220
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:52:42 +0200] "POST /Team11JSF/faces/pages/books/book-update.xhtml HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:52:42 +0200] "GET /Team11JSF/faces/pages/news/news-view.xhtml HTTP/1.1" 200 255
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:52:44 +0200] "GET /Team11JSF/faces/pages/books/book-update.xhtml HTTP/1.1" 200 11287
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:52:45 +0200] "POST /Team11JSF/faces/pages/books/book-update.xhtml HTTP/1.1" 200 221
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:52:46 +0200] "POST /Team11JSF/faces/pages/books/book-update.xhtml HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:52:47 +0200] "GET /Team11JSF/faces/pages/books/books-create.xhtml HTTP/1.1" 200 8330
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:52:48 +0200] "POST /Team11JSF/faces/pages/books/books-create.xhtml HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:52:48 +0200] "GET /Team11JSF/faces/pages/news/news-create.xhtml HTTP/1.1" 200 5039
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:52:49 +0200] "POST /Team11JSF/faces/pages/news/news-create.xhtml HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:52:49 +0200] "GET /Team11JSF/faces/pages/news/news-view.xhtml HTTP/1.1" 200 255
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:52:51 +0200] "GET /Team11JSF/faces/pages/news/news-create.xhtml HTTP/1.1" 200 5042
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:53:47 +0200] "POST /Team11JSF/faces/pages/news/news-create.xhtml HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:53:47 +0200] "GET /Team11JSF/faces/pages/news/news-create.xhtml HTTP/1.1" 200 5036
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:53:49 +0200] "POST /Team11JSF/faces/pages/news/news-create.xhtml HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:53:49 +0200] "GET /Team11JSF/faces/pages/news/news-view.xhtml HTTP/1.1" 200 255
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:53:51 +0200] "GET /Team11JSF/faces/pages/news/news-create.xhtml HTTP/1.1" 200 5036
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:53:53 +0200] "POST /Team11JSF/faces/pages/news/news-create.xhtml HTTP/1.1" 200 5087
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:53:53 +0200] "GET /Team11JSF/faces/javax.faces.resource/images/ui-icons_2e83ff_256x240.png?ln=primefaces-aristo HTTP/1.1" 200 4369
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:53:53 +0200] "GET /Team11JSF/faces/javax.faces.resource/messages/messages.png?ln=primefaces&v=5.2 HTTP/1.1" 200 27245
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:53:56 +0200] "POST /Team11JSF/faces/pages/news/news-create.xhtml HTTP/1.1" 200 5087
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:54:02 +0200] "POST /Team11JSF/faces/pages/news/news-create.xhtml HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:54:02 +0200] "GET /Team11JSF/faces/pages/news/news-create.xhtml HTTP/1.1" 200 5036
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:54:03 +0200] "POST /Team11JSF/faces/pages/news/news-create.xhtml HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:54:03 +0200] "GET /Team11JSF/faces/pages/news/news-view.xhtml HTTP/1.1" 200 255
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:54:05 +0200] "GET /Team11JSF/faces/pages/news/news-create.xhtml HTTP/1.1" 200 5033
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:54:05 +0200] "POST /Team11JSF/faces/pages/news/news-create.xhtml HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:54:05 +0200] "GET /Team11JSF/faces/pages/books/books-view-logged.xhtml HTTP/1.1" 200 9077
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:54:07 +0200] "POST /Team11JSF/faces/pages/books/books-view-logged.xhtml HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:54:07 +0200] "GET /Team11JSF/faces/pages/site.xhtml HTTP/1.1" 200 4107
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:57:33 +0200] "POST /Team11JSF/faces/pages/site.xhtml HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:57:34 +0200] "GET /Team11JSF/faces/pages/books/books-view.xhtml HTTP/1.1" 200 8878
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:57:35 +0200] "POST /Team11JSF/faces/pages/books/books-view.xhtml HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:57:35 +0200] "GET /Team11JSF/faces/pages/news/news-view.xhtml HTTP/1.1" 200 255
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:57:36 +0200] "GET /Team11JSF/faces/pages/books/books-view.xhtml HTTP/1.1" 200 8875
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:57:41 +0200] "POST /Team11JSF/faces/pages/books/books-view.xhtml HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:57:41 +0200] "GET /Team11JSF/faces/pages/news/news-view.xhtml HTTP/1.1" 200 255
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:57:42 +0200] "GET /Team11JSF/faces/pages/books/books-view.xhtml HTTP/1.1" 200 8878
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:58:39 +0200] "POST /Team11JSF/faces/pages/books/books-view.xhtml HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:58:39 +0200] "GET /Team11JSF/faces/pages/index.xhtml HTTP/1.1" 200 2543
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:58:40 +0200] "POST /Team11JSF/faces/pages/index.xhtml HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:58:40 +0200] "GET /Team11JSF/faces/pages/books/books-create.xhtml HTTP/1.1" 200 8330
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:58:41 +0200] "POST /Team11JSF/faces/pages/books/books-create.xhtml HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:58:41 +0200] "GET /Team11JSF/faces/pages/site.xhtml HTTP/1.1" 200 4109
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:58:48 +0200] "POST /Team11JSF/faces/pages/site.xhtml HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:58:48 +0200] "GET /Team11JSF/faces/pages/books/books-view.xhtml HTTP/1.1" 200 8878
0:0:0:0:0:0:0:1 - - [18/Apr/2016:10:58:50 +0200] "GET /Team11JSF/faces/pages/site.xhtml HTTP/1.1" 200 4109
